    0.843500    1.043561    0.527622    0.527450    0.527465    0.527664    0.527611    0.527700    0.527617    0.527805    0.527845    0.527962    0.527904    0.527861    0.527582    0.527477    0.527334    0.527462    0.527487    0.527658    0.527715    0.527965    0.528023    0.528078    0.527882    0.527920    0.527911    0.528033    0.528043    0.528305    0.528390    0.528551    0.528473
    1.084500    1.043561    0.527509    0.527585    0.527579    0.527570    0.527348    0.527545    0.527709    0.528021    0.528018    0.527967    0.527662    0.527529    0.527227    0.527232    0.527175    0.527360    0.527386    0.527554    0.527507    0.527730    0.527793    0.527992    0.527949    0.528045    0.528023    0.528161    0.528140    0.528299    0.528212    0.528278    0.528125
   -1.205000    0.834848    0.527496    0.527567    0.527573    0.527593    0.527501    0.527561    0.527576    0.527743    0.527774    0.527870    0.527832    0.527812    0.527615    0.527510    0.527372    0.527462    0.527490    0.527635    0.527647    0.527803    0.527888    0.528042    0.528033    0.528090    0.528041    0.528104    0.528047    0.528141    0.528165    0.528212    0.528084
   -0.964000    0.834848    0.527719    0.527588    0.527397    0.527457    0.527514    0.527745    0.527773    0.527861    0.527784    0.527912    0.527884    0.527945    0.527702    0.527556    0.527404    0.527511    0.527520    0.527631    0.527553    0.527770    0.527917    0.528172    0.528132    0.528198    0.528151    0.528213    0.528087    0.528184    0.528124    0.528255    0.528237
   -0.723000    0.834848    0.527728    0.527559    0.527563    0.527618    0.527568    0.527636    0.527617    0.527720    0.527711    0.527819    0.527839    0.527895    0.527636    0.527430    0.527216    0.527317    0.527436    0.527651    0.527727    0.527891    0.527942    0.528022    0.527947    0.528040    0.528087    0.528102    0.527970    0.528127    0.528132    0.528295    0.528263
   -0.482000    0.834848    0.527728    0.527554    0.527510    0.527365    0.527190    0.527469    0.527796    0.528052    0.528078    0.528067    0.527965    0.527926    0.527605    0.527313    0.527074    0.527128    0.527229    0.527437    0.527603    0.527954    0.528314    0.528476    0.528247    0.528075    0.527988    0.528063    0.527956    0.528058    0.528107    0.528294    0.528422
   -0.241000    0.834848    0.527431    0.527346    0.527338    0.527454    0.527555    0.527819    0.527893    0.527972    0.527867    0.527974    0.527975    0.528010    0.527664    0.527355    0.527151    0.527274    0.527419    0.527569    0.527516    0.527762    0.528030    0.528389    0.528370    0.528359    0.528257    0.528269    0.528161    0.528242    0.528101    0.528056    0.527855
    0.000000    0.834848    0.527756    0.527604    0.527536    0.527550    0.527470    0.527703    0.527665    0.527730    0.527665    0.527903    0.528067    0.528191    0.527776    0.527335    0.526916    0.527055    0.527237    0.527605    0.527682    0.527954    0.528155    0.528398    0.528299    0.528274    0.528143    0.528122    0.527896    0.528057    0.528035    0.528267    0.528248
    0.241000    0.834848    0.527525    0.527578    0.527712    0.527721    0.527556    0.527742    0.527758    0.527872    0.527801    0.528007    0.528070    0.528094    0.527582    0.527138    0.526860    0.527164    0.527524    0.527862    0.527841    0.527985    0.528121    0.528309    0.528098    0.528072    0.528030    0.528205    0.528078    0.528178    0.528117    0.528250    0.528213
    0.482000    0.834848    0.527635    0.527490    0.527353    0.527419    0.527370    0.527611    0.527692    0.527995    0.528136    0.528294    0.528157    0.528030    0.527487    0.527180    0.526947    0.527155    0.527283    0.527546    0.527540    0.527844    0.528033    0.528242    0.528122    0.528233    0.528246    0.528339    0.528103    0.528244    0.528157    0.528176    0.527960
    0.723000    0.834848    0.527636    0.527394    0.527370    0.527571    0.527633    0.527771    0.527679    0.527750    0.527700    0.527895    0.528011    0.528057    0.527724    0.527395    0.527091    0.527196    0.527359    0.527618    0.527658    0.527824    0.527908    0.528112    0.528100    0.528152    0.528021    0.528004    0.527927    0.528171    0.528188    0.528386    0.528398
    0.964000    0.834848    0.527167    0.527229    0.527453    0.527824    0.527968    0.528044    0.527881    0.527825    0.527631    0.527705    0.527702    0.527833    0.527694    0.527586    0.527424    0.527468    0.527482    0.527625    0.527662    0.527901    0.527986    0.528108    0.527978    0.528036    0.528039    0.528091    0.527978    0.528167    0.528269    0.528528    0.528570
    1.205000    0.834848    0.527533    0.527588    0.527511    0.527597    0.527617    0.527746    0.527753    0.527917    0.527847    0.527898    0.527719    0.527705    0.527497    0.527513    0.527430    0.527552    0.527517    0.527646    0.527628    0.527837    0.527914    0.528076    0.528020    0.528112    0.527967    0.528030    0.527976    0.528235    0.528308    0.528442    0.528407
   -1.325500    0.626136    0.527512    0.527579    0.527406    0.527599    0.527700    0.527964    0.527861    0.527905    0.527669    0.527765    0.527629    0.527743    0.527541    0.527593    0.527458    0.527652    0.527547    0.527693    0.527540    0.527760    0.527776    0.528009    0.527921    0.528059    0.528027    0.528209    0.528092    0.528229    0.528049    0.528158    0.528049
